Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1698,US-0278,2023-04-09,2023-04-12,First Class,CG-00302,Customer 302,Home Office,United States,Georgia,Georgia,98063,South,FUR-OFF-0030,Office Supplies,Art,Art Model 5,12.76,2,0.1,1.29
1699,US-1024,2023-04-09,2023-04-12,Second Class,CG-00243,Customer 243,Consumer,United States,Michigan,Michigan,64171,Central,FUR-FUR-0005,Furniture,Bookcases,Bookcases Model 5,113.69,1,0.3,-21.9
1700,US-0278,2023-04-09,2023-04-12,First Class,CG-00302,Customer 302,Home Office,United States,Georgia,Georgia,32280,South,FUR-FUR-0007,Furniture,Chairs,Chairs Model 2,84.21,1,0.1,18.57
1701,US-0540,2023-04-11,2023-04-18,Standard Class,CG-00252,Customer 252,Home Office,United States,North Carolina,North Carolina,35549,South,FUR-FUR-0011,Furniture,Tables,Tables Model 1,394.97,3,0.3,-18.93
1702,US-0540,2023-04-11,2023-04-18,Standard Class,CG-00252,Customer 252,Home Office,United States,North Carolina,North Carolina,51060,South,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,21.79,2,0.0,5.47
1703,US-0017,2023-04-13,2023-04-17,Second Class,CG-00327,Customer 327,Corporate,United States,Colorado,Colorado,69469,West,FUR-OFF-0061,Office Supplies,Supplies,Supplies Model 1,20.79,2,0.05,6.58
1704,US-1053,2023-04-13,2023-04-14,Same Day,CG-00141,Customer 141,Corporate,United States,Pennsylvania,Pennsylvania,42601,East,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,253.7,2,0.1,37.54
1705,US-0005,2023-04-17,2023-04-18,First Class,CG-00057,Customer 57,Consumer,United States,Michigan,Michigan,14288,Central,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,707.04,2,0.1,-4.6
1706,US-0005,2023-04-17,2023-04-18,First Class,CG-00057,Customer 57,Consumer,United States,Michigan,Michigan,90694,Central,FUR-OFF-0023,Office Supplies,Appliances,Appliances Model 3,353.74,2,0.1,92.0
1707,US-0789,2023-04-17,2023-04-24,Standard Class,CG-00241,Customer 241,Home Office,United States,Wisconsin,Wisconsin,16980,Central,FUR-FUR-0011,Furniture,Tables,Tables Model 1,188.08,1,0.0,-7.92
1708,US-0966,2023-04-17,2023-04-19,First Class,CG-00366,Customer 366,Home Office,United States,Massachusetts,Massachusetts,20322,East,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,6.85,1,0.1,1.74
1709,US-0005,2023-04-17,2023-04-18,First Class,CG-00057,Customer 57,Consumer,United States,Michigan,Michigan,68115,Central,FUR-TEC-0066,Technology,Accessories,Accessories Model 1,334.76,2,0.0,60.76
1710,US-0966,2023-04-17,2023-04-19,First Class,CG-00366,Customer 366,Home Office,United States,Massachusetts,Massachusetts,31131,East,FUR-OFF-0040,Office Supplies,Envelopes,Envelopes Model 5,29.34,4,0.05,5.05
1711,US-0080,2023-04-18,2023-04-23,Standard Class,CG-00263,Customer 263,Consumer,United States,Pennsylvania,Pennsylvania,26274,East,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,667.73,4,0.0,-20.61
1712,US-0035,2023-04-21,2023-04-24,Second Class,CG-00200,Customer 200,Consumer,United States,North Carolina,North Carolina,39041,South,FUR-OFF-0027,Office Supplies,Art,Art Model 2,13.29,1,0.05,4.14
1713,US-0736,2023-04-22,2023-04-26,Second Class,CG-00297,Customer 297,Corporate,United States,Massachusetts,Massachusetts,73068,East,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,19.64,4,0.1,2.98
1714,US-0736,2023-04-22,2023-04-26,Second Class,CG-00297,Customer 297,Corporate,United States,Massachusetts,Massachusetts,18855,East,FUR-OFF-0062,Office Supplies,Supplies,Supplies Model 2,7.83,1,0.05,2.58
1715,US-0736,2023-04-22,2023-04-26,Second Class,CG-00297,Customer 297,Corporate,United States,Massachusetts,Massachusetts,10273,East,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,32.69,1,0.1,9.47
1716,US-0604,2023-04-24,2023-04-25,First Class,CG-00121,Customer 121,Home Office,United States,Utah,Utah,64331,West,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,74.63,2,0.05,11.03
1717,US-1018,2023-04-25,2023-05-02,Standard Class,CG-00050,Customer 50,Consumer,United States,New Jersey,New Jersey,10609,East,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,30.87,1,0.15,1.7
1718,US-0163,2023-04-27,2023-04-27,Same Day,CG-00118,Customer 118,Home Office,United States,Utah,Utah,19064,West,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,707.04,2,0.1,-4.73
1719,US-0929,2023-04-27,2023-04-30,First Class,CG-00344,Customer 344,Home Office,United States,Oregon,Oregon,43925,West,FUR-OFF-0025,Office Supplies,Appliances,Appliances Model 5,739.4,3,0.15,220.47
1720,US-0163,2023-04-27,2023-04-27,Same Day,CG-00118,Customer 118,Home Office,United States,Utah,Utah,37479,West,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,8.56,2,0.1,1.5
1721,US-0174,2023-04-27,2023-04-30,Second Class,CG-00029,Customer 29,Home Office,United States,Georgia,Georgia,34505,South,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,6.47,1,0.15,1.26
1722,US-0174,2023-04-27,2023-04-30,Second Class,CG-00029,Customer 29,Home Office,United States,Georgia,Georgia,85674,South,FUR-OFF-0049,Office Supplies,Labels,Labels Model 4,11.84,1,0.0,2.32
1723,US-0896,2023-04-28,2023-05-03,Standard Class,CG-00350,Customer 350,Corporate,United States,Colorado,Colorado,28700,West,FUR-TEC-0071,Technology,Copiers,Copiers Model 1,11925.3,3,0.0,4734.54
1724,US-0726,2023-04-28,2023-05-04,Standard Class,CG-00305,Customer 305,Corporate,United States,Wisconsin,Wisconsin,92180,Central,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,1568.85,3,0.1,326.08
1725,US-0896,2023-04-28,2023-05-03,Standard Class,CG-00350,Customer 350,Corporate,United States,Colorado,Colorado,16929,West,FUR-OFF-0025,Office Supplies,Appliances,Appliances Model 5,275.46,1,0.05,80.42
1726,US-0726,2023-04-28,2023-05-04,Standard Class,CG-00305,Customer 305,Corporate,United States,Wisconsin,Wisconsin,17857,Central,FUR-TEC-0082,Technology,Phones,Phones Model 2,3210.67,5,0.0,981.61
1727,US-0591,2023-04-30,2023-05-03,First Class,CG-00257,Customer 257,Home Office,United States,Minnesota,Minnesota,73470,Central,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,25.38,3,0.0,3.23
1728,US-0591,2023-04-30,2023-05-03,First Class,CG-00257,Customer 257,Home Office,United States,Minnesota,Minnesota,84350,Central,FUR-TEC-0082,Technology,Phones,Phones Model 2,1284.27,2,0.0,565.19
1729,US-0591,2023-04-30,2023-05-03,First Class,CG-00257,Customer 257,Home Office,United States,Minnesota,Minnesota,32509,Central,FUR-TEC-0084,Technology,Phones,Phones Model 4,110.38,1,0.0,46.77
1730,US-0041,2023-05-01,2023-05-05,Second Class,CG-00149,Customer 149,Home Office,United States,Minnesota,Minnesota,95437,Central,FUR-OFF-0049,Office Supplies,Labels,Labels Model 4,40.26,4,0.15,10.29
1731,US-0041,2023-05-01,2023-05-05,Second Class,CG-00149,Customer 149,Home Office,United States,Minnesota,Minnesota,68947,Central,FUR-TEC-0079,Technology,Machines,Machines Model 4,5697.75,5,0.0,1255.98
1732,US-0166,2023-05-01,2023-05-04,Second Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,31802,South,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,524.85,1,0.0,141.75
1733,US-0559,2023-05-03,2023-05-04,First Class,CG-00174,Customer 174,Home Office,United States,Oregon,Oregon,98918,West,FUR-FUR-0007,Furniture,Chairs,Chairs Model 2,84.21,1,0.1,-0.43
1734,US-0445,2023-05-03,2023-05-06,Second Class,CG-00355,Customer 355,Consumer,United States,Tennessee,Tennessee,29400,South,FUR-OFF-0040,Office Supplies,Envelopes,Envelopes Model 5,6.95,1,0.1,0.92
1735,US-0626,2023-05-03,2023-05-05,First Class,CG-00385,Customer 385,Home Office,United States,Ohio,Ohio,46505,Central,FUR-OFF-0024,Office Supplies,Appliances,Appliances Model 4,644.83,3,0.1,142.9
1736,US-0442,2023-05-04,2023-05-07,Second Class,CG-00171,Customer 171,Corporate,United States,Indiana,Indiana,17329,Central,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,678.93,2,0.0,116.3
1737,US-0442,2023-05-04,2023-05-07,Second Class,CG-00171,Customer 171,Corporate,United States,Indiana,Indiana,55603,Central,FUR-TEC-0082,Technology,Phones,Phones Model 2,2568.53,4,0.0,731.76
1738,US-0511,2023-05-05,2023-05-10,Second Class,CG-00246,Customer 246,Consumer,United States,Georgia,Georgia,63188,South,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,1045.9,2,0.1,62.65
1739,US-0288,2023-05-06,2023-05-10,Second Class,CG-00234,Customer 234,Consumer,United States,Colorado,Colorado,12506,West,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,2238.82,4,0.2,418.53
1740,US-0288,2023-05-06,2023-05-10,Second Class,CG-00234,Customer 234,Consumer,United States,Colorado,Colorado,31611,West,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,242.64,1,0.0,49.07
1741,US-0288,2023-05-06,2023-05-10,Second Class,CG-00234,Customer 234,Consumer,United States,Colorado,Colorado,74248,West,FUR-TEC-0075,Technology,Copiers,Copiers Model 5,18404.29,5,0.0,5576.33
1742,US-1055,2023-05-07,2023-05-14,Standard Class,CG-00368,Customer 368,Consumer,United States,Massachusetts,Massachusetts,28242,East,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,28.77,4,0.15,7.4
1743,US-0754,2023-05-09,2023-05-16,Standard Class,CG-00215,Customer 215,Corporate,United States,Georgia,Georgia,86697,South,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,7.6,1,0.0,2.23
1744,US-0165,2023-05-09,2023-05-13,Second Class,CG-00292,Customer 292,Home Office,United States,Pennsylvania,Pennsylvania,80373,East,FUR-TEC-0072,Technology,Copiers,Copiers Model 2,1394.22,1,0.0,571.38
1745,US-0165,2023-05-09,2023-05-13,Second Class,CG-00292,Customer 292,Home Office,United States,Pennsylvania,Pennsylvania,81256,East,FUR-TEC-0084,Technology,Phones,Phones Model 4,397.37,4,0.1,99.84
1746,US-0883,2023-05-11,2023-05-12,First Class,CG-00152,Customer 152,Home Office,United States,Ohio,Ohio,95542,Central,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,8.46,1,0.0,1.7
1747,US-0883,2023-05-11,2023-05-12,First Class,CG-00152,Customer 152,Home Office,United States,Ohio,Ohio,15130,Central,FUR-TEC-0078,Technology,Machines,Machines Model 3,944.19,3,0.0,264.56
1748,US-0781,2023-05-13,2023-05-16,First Class,CG-00079,Customer 79,Corporate,United States,Utah,Utah,69546,West,FUR-TEC-0075,Technology,Copiers,Copiers Model 5,3680.86,1,0.0,604.78
1749,US-0781,2023-05-13,2023-05-16,First Class,CG-00079,Customer 79,Corporate,United States,Utah,Utah,64879,West,FUR-TEC-0082,Technology,Phones,Phones Model 2,642.13,1,0.0,272.92
1750,US-1082,2023-05-16,2023-05-19,Second Class,CG-00324,Customer 324,Corporate,United States,Pennsylvania,Pennsylvania,61173,East,FUR-OFF-0037,Office Supplies,Envelopes,Envelopes Model 2,22.65,4,0.05,4.67
1751,US-0924,2023-05-17,2023-05-24,Standard Class,CG-00069,Customer 69,Home Office,United States,Colorado,Colorado,35287,West,FUR-TEC-0085,Technology,Phones,Phones Model 5,1381.73,4,0.0,548.08
1752,US-0924,2023-05-17,2023-05-24,Standard Class,CG-00069,Customer 69,Home Office,United States,Colorado,Colorado,19814,West,FUR-OFF-0048,Office Supplies,Labels,Labels Model 3,34.08,3,0.0,7.96
1753,US-0924,2023-05-17,2023-05-24,Standard Class,CG-00069,Customer 69,Home Office,United States,Colorado,Colorado,54944,West,FUR-TEC-0081,Technology,Phones,Phones Model 1,2783.83,4,0.2,624.15
1754,US-0924,2023-05-17,2023-05-24,Standard Class,CG-00069,Customer 69,Home Office,United States,Colorado,Colorado,36476,West,FUR-OFF-0026,Office Supplies,Art,Art Model 1,36.3,1,0.1,4.84
1755,US-0708,2023-05-18,2023-05-21,First Class,CG-00172,Customer 172,Consumer,United States,Tennessee,Tennessee,61166,South,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,5.18,1,0.05,0.95
1756,US-1092,2023-05-18,2023-05-19,First Class,CG-00113,Customer 113,Corporate,United States,Connecticut,Connecticut,58094,East,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,74.63,2,0.05,4.89
1757,US-1092,2023-05-18,2023-05-19,First Class,CG-00113,Customer 113,Corporate,United States,Connecticut,Connecticut,36982,East,FUR-OFF-0049,Office Supplies,Labels,Labels Model 4,10.06,1,0.15,3.22
1758,US-1092,2023-05-18,2023-05-19,First Class,CG-00113,Customer 113,Corporate,United States,Connecticut,Connecticut,38873,East,FUR-OFF-0025,Office Supplies,Appliances,Appliances Model 5,550.92,2,0.05,55.12
1759,US-1092,2023-05-18,2023-05-19,First Class,CG-00113,Customer 113,Corporate,United States,Connecticut,Connecticut,72744,East,FUR-OFF-0059,Office Supplies,Storage,Storage Model 4,12.66,1,0.1,1.4
1760,US-1092,2023-05-18,2023-05-19,First Class,CG-00113,Customer 113,Corporate,United States,Connecticut,Connecticut,20011,East,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,785.6,2,0.0,-21.05
1761,US-0708,2023-05-18,2023-05-21,First Class,CG-00172,Customer 172,Consumer,United States,Tennessee,Tennessee,71908,South,FUR-OFF-0046,Office Supplies,Labels,Labels Model 1,66.15,5,0.05,4.84
1762,US-0888,2023-05-18,2023-05-23,Second Class,CG-00079,Customer 79,Corporate,United States,Utah,Utah,65314,West,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,23.49,1,0.15,6.93
1763,US-0854,2023-05-19,2023-05-23,Second Class,CG-00054,Customer 54,Home Office,United States,Connecticut,Connecticut,59602,East,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,1859.37,4,0.2,250.32
1764,US-0854,2023-05-19,2023-05-23,Second Class,CG-00054,Customer 54,Home Office,United States,Connecticut,Connecticut,41404,East,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,41.4,4,0.05,11.15
1765,US-0854,2023-05-19,2023-05-23,Second Class,CG-00054,Customer 54,Home Office,United States,Connecticut,Connecticut,89216,East,FUR-TEC-0072,Technology,Copiers,Copiers Model 2,2788.44,2,0.0,905.18
1766,US-0854,2023-05-19,2023-05-23,Second Class,CG-00054,Customer 54,Home Office,United States,Connecticut,Connecticut,99372,East,FUR-OFF-0022,Office Supplies,Appliances,Appliances Model 2,208.07,2,0.05,54.21
1767,US-0811,2023-05-21,2023-05-25,Second Class,CG-00316,Customer 316,Consumer,United States,Arizona,Arizona,68422,West,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,4.76,1,0.0,0.27
1768,US-0811,2023-05-21,2023-05-25,Second Class,CG-00316,Customer 316,Consumer,United States,Arizona,Arizona,46102,West,FUR-TEC-0079,Technology,Machines,Machines Model 4,2051.19,2,0.1,829.33
1769,US-0946,2023-05-23,2023-05-29,Standard Class,CG-00130,Customer 130,Consumer,United States,Virginia,Virginia,29689,South,FUR-OFF-0046,Office Supplies,Labels,Labels Model 1,25.07,2,0.1,7.87
1770,US-0946,2023-05-23,2023-05-29,Standard Class,CG-00130,Customer 130,Consumer,United States,Virginia,Virginia,91888,South,FUR-FUR-0007,Furniture,Chairs,Chairs Model 2,336.83,4,0.1,81.39
1771,US-0151,2023-05-24,2023-05-27,First Class,CG-00056,Customer 56,Consumer,United States,Texas,Texas,93115,South,FUR-OFF-0036,Office Supplies,Envelopes,Envelopes Model 1,37.53,3,0.0,9.36
1772,US-0601,2023-05-24,2023-05-27,Second Class,CG-00322,Customer 322,Corporate,United States,Tennessee,Tennessee,21481,South,FUR-OFF-0029,Office Supplies,Art,Art Model 4,134.55,5,0.15,42.12
1773,US-0601,2023-05-24,2023-05-27,Second Class,CG-00322,Customer 322,Corporate,United States,Tennessee,Tennessee,50381,South,FUR-TEC-0085,Technology,Phones,Phones Model 5,345.43,1,0.0,172.15
1774,US-0601,2023-05-24,2023-05-27,Second Class,CG-00322,Customer 322,Corporate,United States,Tennessee,Tennessee,11597,South,FUR-OFF-0021,Office Supplies,Appliances,Appliances Model 1,359.82,1,0.05,39.92
1775,US-0601,2023-05-24,2023-05-27,Second Class,CG-00322,Customer 322,Corporate,United States,Tennessee,Tennessee,66051,South,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,166.93,1,0.0,39.02
1776,US-0399,2023-05-25,2023-06-01,Standard Class,CG-00348,Customer 348,Home Office,United States,Connecticut,Connecticut,73896,East,FUR-OFF-0026,Office Supplies,Art,Art Model 1,34.28,1,0.15,5.97
1777,US-0399,2023-05-25,2023-06-01,Standard Class,CG-00348,Customer 348,Home Office,United States,Connecticut,Connecticut,56544,East,FUR-FUR-0005,Furniture,Bookcases,Bookcases Model 5,292.33,2,0.1,5.11
1778,US-0094,2023-05-26,2023-05-27,First Class,CG-00390,Customer 390,Corporate,United States,New York,New York,61505,East,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,485.27,2,0.0,195.69
1779,US-0201,2023-05-27,2023-06-01,Second Class,CG-00046,Customer 46,Home Office,United States,Utah,Utah,74865,West,FUR-TEC-0066,Technology,Accessories,Accessories Model 1,334.76,2,0.0,52.62
1780,US-1088,2023-05-30,2023-06-02,First Class,CG-00223,Customer 223,Corporate,United States,Massachusetts,Massachusetts,26415,East,FUR-OFF-0024,Office Supplies,Appliances,Appliances Model 4,214.94,1,0.1,19.94
1781,US-1088,2023-05-30,2023-06-02,First Class,CG-00223,Customer 223,Corporate,United States,Massachusetts,Massachusetts,16834,East,FUR-TEC-0080,Technology,Machines,Machines Model 5,392.42,1,0.1,81.48
1782,US-0565,2023-06-04,2023-06-07,First Class,CG-00324,Customer 324,Corporate,United States,Pennsylvania,Pennsylvania,92207,East,FUR-OFF-0053,Office Supplies,Paper,Paper Model 3,75.76,2,0.0,5.67
1783,US-0722,2023-06-04,2023-06-06,Same Day,CG-00279,Customer 279,Consumer,United States,Illinois,Illinois,91836,Central,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,549.92,2,0.3,-25.86
1784,US-0855,2023-06-04,2023-06-10,Standard Class,CG-00067,Customer 67,Consumer,United States,Texas,Texas,69889,South,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,25.38,3,0.0,5.87
1785,US-0855,2023-06-04,2023-06-10,Standard Class,CG-00067,Customer 67,Consumer,United States,Texas,Texas,28201,South,FUR-OFF-0063,Office Supplies,Supplies,Supplies Model 3,75.82,4,0.1,17.5
1786,US-0855,2023-06-04,2023-06-10,Standard Class,CG-00067,Customer 67,Consumer,United States,Texas,Texas,79550,South,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,500.84,1,0.0,13.64
1787,US-0558,2023-06-05,2023-06-12,Standard Class,CG-00156,Customer 156,Home Office,United States,Arizona,Arizona,75161,West,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,16.37,3,0.0,2.26
1788,US-0074,2023-06-07,2023-06-13,Standard Class,CG-00342,Customer 342,Home Office,United States,Massachusetts,Massachusetts,69250,East,FUR-FUR-0006,Furniture,Chairs,Chairs Model 1,167.0,1,0.0,28.87
1789,US-1021,2023-06-08,2023-06-14,Standard Class,CG-00271,Customer 271,Consumer,United States,New Jersey,New Jersey,13838,East,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,19.03,4,0.0,6.37
1790,US-1021,2023-06-08,2023-06-14,Standard Class,CG-00271,Customer 271,Consumer,United States,New Jersey,New Jersey,59008,East,FUR-TEC-0083,Technology,Phones,Phones Model 3,728.71,2,0.0,345.63
1791,US-1049,2023-06-08,2023-06-14,Standard Class,CG-00251,Customer 251,Consumer,United States,New York,New York,75395,East,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,10.9,1,0.0,3.42
1792,US-1049,2023-06-08,2023-06-14,Standard Class,CG-00251,Customer 251,Consumer,United States,New York,New York,47802,East,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,82.86,3,0.05,24.39
1793,US-0526,2023-06-09,2023-06-15,Standard Class,CG-00015,Customer 15,Consumer,United States,Virginia,Virginia,77195,South,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,559.71,1,0.2,65.75
1794,US-0526,2023-06-09,2023-06-15,Standard Class,CG-00015,Customer 15,Consumer,United States,Virginia,Virginia,53452,South,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,1958.97,4,0.3,31.72
1795,US-0412,2023-06-09,2023-06-12,First Class,CG-00032,Customer 32,Consumer,United States,Georgia,Georgia,45235,South,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,66.78,2,0.15,9.84
1796,US-0547,2023-06-11,2023-06-15,Second Class,CG-00293,Customer 293,Corporate,United States,Minnesota,Minnesota,19229,Central,FUR-OFF-0036,Office Supplies,Envelopes,Envelopes Model 1,12.51,1,0.0,2.61
1797,US-0547,2023-06-11,2023-06-15,Second Class,CG-00293,Customer 293,Corporate,United States,Minnesota,Minnesota,68442,Central,FUR-OFF-0055,Office Supplies,Paper,Paper Model 5,49.26,2,0.05,16.06
1798,US-0746,2023-06-12,2023-06-12,Same Day,CG-00213,Customer 213,Corporate,United States,New York,New York,22942,East,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,6.85,1,0.1,2.36
1799,US-0069,2023-06-13,2023-06-14,Same Day,CG-00304,Customer 304,Home Office,United States,Arizona,Arizona,19835,West,FUR-TEC-0084,Technology,Phones,Phones Model 4,331.14,3,0.0,121.93
