Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Order Month Name,Order Day of Week,Order Day Name,Processing Days,Is Profitable,Discount Tier,Profit Margin
1819,US-0769,2023-07-06,2023-07-07,Same Day,CG-00308,Customer 308,Corporate,United States,Washington,Washington,17134,West,FUR-TEC-0067,Technology,Accessories,Accessories Model 2,101.74,2,0.0,20.19,2023,7,3,Jul,3,Thursday,1,True,No Discount,19.84
1820,US-0038,2023-07-10,2023-07-15,Second Class,CG-00044,Customer 44,Corporate,United States,Arizona,Arizona,29786,West,FUR-OFF-0028,Office Supplies,Art,Art Model 3,106.93,4,0.05,11.85,2023,7,3,Jul,0,Monday,5,True,Low (0-10%),11.08
1821,US-1064,2023-07-10,2023-07-15,Standard Class,CG-00343,Customer 343,Corporate,United States,Florida,Florida,89140,South,FUR-FUR-0020,Furniture,Furnishings,Furnishings Model 5,101.54,1,0.0,15.26,2023,7,3,Jul,0,Monday,5,True,No Discount,15.03
1822,US-1064,2023-07-10,2023-07-15,Standard Class,CG-00343,Customer 343,Corporate,United States,Florida,Florida,22696,South,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,101.18,4,0.2,34.17,2023,7,3,Jul,0,Monday,5,True,Medium (10-30%),33.77
1823,US-0038,2023-07-10,2023-07-15,Second Class,CG-00044,Customer 44,Corporate,United States,Arizona,Arizona,52363,West,FUR-FUR-0013,Furniture,Tables,Tables Model 3,2366.03,2,0.3,92.93,2023,7,3,Jul,0,Monday,5,True,Medium (10-30%),3.93
1824,US-0038,2023-07-10,2023-07-15,Second Class,CG-00044,Customer 44,Corporate,United States,Arizona,Arizona,94278,West,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,49.42,2,0.15,4.17,2023,7,3,Jul,0,Monday,5,True,Medium (10-30%),8.44
1825,US-1064,2023-07-10,2023-07-15,Standard Class,CG-00343,Customer 343,Corporate,United States,Florida,Florida,25035,South,FUR-OFF-0034,Office Supplies,Binders,Binders Model 4,57.24,2,0.0,5.39,2023,7,3,Jul,0,Monday,5,True,No Discount,9.42
1826,US-0503,2023-07-13,2023-07-16,First Class,CG-00324,Customer 324,Corporate,United States,Pennsylvania,Pennsylvania,35971,East,FUR-OFF-0059,Office Supplies,Storage,Storage Model 4,13.37,1,0.05,1.15,2023,7,3,Jul,3,Thursday,3,True,Low (0-10%),8.6
1827,US-0805,2023-07-13,2023-07-16,First Class,CG-00187,Customer 187,Home Office,United States,Indiana,Indiana,36765,Central,FUR-OFF-0031,Office Supplies,Binders,Binders Model 1,17.46,1,0.1,5.51,2023,7,3,Jul,3,Thursday,3,True,Low (0-10%),31.56
1828,US-0935,2023-07-13,2023-07-15,First Class,CG-00020,Customer 20,Consumer,United States,Pennsylvania,Pennsylvania,58318,East,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,266.58,1,0.1,64.33,2023,7,3,Jul,3,Thursday,2,True,Low (0-10%),24.13
1829,US-0790,2023-07-13,2023-07-14,First Class,CG-00015,Customer 15,Consumer,United States,Virginia,Virginia,76665,South,FUR-OFF-0046,Office Supplies,Labels,Labels Model 1,27.85,2,0.0,8.67,2023,7,3,Jul,3,Thursday,1,True,No Discount,31.13
1830,US-0790,2023-07-13,2023-07-14,First Class,CG-00015,Customer 15,Consumer,United States,Virginia,Virginia,37425,South,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,5.89,5,0.1,0.58,2023,7,3,Jul,3,Thursday,1,True,Low (0-10%),9.85
1831,US-0805,2023-07-13,2023-07-16,First Class,CG-00187,Customer 187,Home Office,United States,Indiana,Indiana,80056,Central,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,110.55,4,0.0,14.09,2023,7,3,Jul,3,Thursday,3,True,No Discount,12.75
1832,US-0790,2023-07-13,2023-07-14,First Class,CG-00015,Customer 15,Consumer,United States,Virginia,Virginia,96966,South,FUR-FUR-0012,Furniture,Tables,Tables Model 2,4666.4,3,0.2,1126.56,2023,7,3,Jul,3,Thursday,1,True,Medium (10-30%),24.14
1833,US-0714,2023-07-14,2023-07-19,Standard Class,CG-00156,Customer 156,Home Office,United States,Arizona,Arizona,67870,West,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,37.32,1,0.05,2.29,2023,7,3,Jul,4,Friday,5,True,Low (0-10%),6.14
1834,US-0714,2023-07-14,2023-07-19,Standard Class,CG-00156,Customer 156,Home Office,United States,Arizona,Arizona,23014,West,FUR-OFF-0040,Office Supplies,Envelopes,Envelopes Model 5,20.85,3,0.1,6.25,2023,7,3,Jul,4,Friday,5,True,Low (0-10%),29.98
1835,US-0714,2023-07-14,2023-07-19,Standard Class,CG-00156,Customer 156,Home Office,United States,Arizona,Arizona,53857,West,FUR-OFF-0028,Office Supplies,Art,Art Model 3,26.73,1,0.05,1.68,2023,7,3,Jul,4,Friday,5,True,Low (0-10%),6.29
1836,US-0714,2023-07-14,2023-07-19,Standard Class,CG-00156,Customer 156,Home Office,United States,Arizona,Arizona,36462,West,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,278.91,3,0.0,35.38,2023,7,3,Jul,4,Friday,5,True,No Discount,12.69
1837,US-0227,2023-07-14,2023-07-14,Same Day,CG-00303,Customer 303,Consumer,United States,North Carolina,North Carolina,94670,South,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,464.84,5,0.0,42.88,2023,7,3,Jul,4,Friday,0,True,No Discount,9.22
1838,US-0292,2023-07-14,2023-07-20,Standard Class,CG-00273,Customer 273,Corporate,United States,North Carolina,North Carolina,91631,South,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,1049.7,2,0.0,235.86,2023,7,3,Jul,4,Friday,6,True,No Discount,22.47
1839,US-0227,2023-07-14,2023-07-14,Same Day,CG-00303,Customer 303,Consumer,United States,North Carolina,North Carolina,12857,South,FUR-FUR-0012,Furniture,Tables,Tables Model 2,1944.33,1,0.0,160.61,2023,7,3,Jul,4,Friday,0,True,No Discount,8.26
1840,US-0292,2023-07-14,2023-07-20,Standard Class,CG-00273,Customer 273,Corporate,United States,North Carolina,North Carolina,64896,South,FUR-TEC-0075,Technology,Copiers,Copiers Model 5,7361.72,2,0.0,3420.39,2023,7,3,Jul,4,Friday,6,True,No Discount,46.46
1841,US-0704,2023-07-15,2023-07-17,First Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,77286,Central,FUR-FUR-0005,Furniture,Bookcases,Bookcases Model 5,259.85,2,0.2,13.7,2023,7,3,Jul,5,Saturday,2,True,Medium (10-30%),5.27
1842,US-0704,2023-07-15,2023-07-17,First Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,98954,Central,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,12.94,2,0.15,1.54,2023,7,3,Jul,5,Saturday,2,True,Medium (10-30%),11.9
1843,US-0704,2023-07-15,2023-07-17,First Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,40396,Central,FUR-TEC-0071,Technology,Copiers,Copiers Model 1,14310.37,4,0.1,4268.37,2023,7,3,Jul,5,Saturday,2,True,Low (0-10%),29.83
1844,US-0704,2023-07-15,2023-07-17,First Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,88097,Central,FUR-TEC-0066,Technology,Accessories,Accessories Model 1,401.72,3,0.2,107.4,2023,7,3,Jul,5,Saturday,2,True,Medium (10-30%),26.74
1845,US-0704,2023-07-15,2023-07-17,First Class,CG-00119,Customer 119,Consumer,United States,Minnesota,Minnesota,14851,Central,FUR-OFF-0053,Office Supplies,Paper,Paper Model 3,107.97,3,0.05,9.31,2023,7,3,Jul,5,Saturday,2,True,Low (0-10%),8.62
1846,US-0845,2023-07-16,2023-07-17,First Class,CG-00359,Customer 359,Home Office,United States,Washington,Washington,89355,West,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,864.51,2,0.1,113.91,2023,7,3,Jul,6,Sunday,1,True,Low (0-10%),13.18
1847,US-0407,2023-07-16,2023-07-19,First Class,CG-00162,Customer 162,Corporate,United States,Wisconsin,Wisconsin,50587,Central,FUR-OFF-0045,Office Supplies,Fasteners,Fasteners Model 5,5.66,2,0.15,1.58,2023,7,3,Jul,6,Sunday,3,True,Medium (10-30%),27.92
1848,US-0845,2023-07-16,2023-07-17,First Class,CG-00359,Customer 359,Home Office,United States,Washington,Washington,43330,West,FUR-OFF-0023,Office Supplies,Appliances,Appliances Model 3,393.04,2,0.0,110.29,2023,7,3,Jul,6,Sunday,1,True,No Discount,28.06
1849,US-0401,2023-07-16,2023-07-20,Second Class,CG-00231,Customer 231,Home Office,United States,New York,New York,89349,East,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,126.85,1,0.1,3.49,2023,7,3,Jul,6,Sunday,4,True,Low (0-10%),2.75
1850,US-0401,2023-07-16,2023-07-20,Second Class,CG-00231,Customer 231,Home Office,United States,New York,New York,95591,East,FUR-OFF-0040,Office Supplies,Envelopes,Envelopes Model 5,7.34,1,0.05,1.34,2023,7,3,Jul,6,Sunday,4,True,Low (0-10%),18.26
1851,US-0401,2023-07-16,2023-07-20,Second Class,CG-00231,Customer 231,Home Office,United States,New York,New York,55039,East,FUR-FUR-0001,Furniture,Bookcases,Bookcases Model 1,249.82,1,0.0,4.35,2023,7,3,Jul,6,Sunday,4,True,No Discount,1.74
1852,US-0045,2023-07-16,2023-07-19,Second Class,CG-00254,Customer 254,Consumer,United States,North Carolina,North Carolina,47243,South,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,56.92,2,0.1,21.6,2023,7,3,Jul,6,Sunday,3,True,Low (0-10%),37.95
1853,US-0784,2023-07-16,2023-07-20,Second Class,CG-00245,Customer 245,Home Office,United States,New Jersey,New Jersey,47237,East,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,8.46,1,0.0,2.69,2023,7,3,Jul,6,Sunday,4,True,No Discount,31.8
1854,US-0868,2023-07-16,2023-07-18,First Class,CG-00387,Customer 387,Home Office,United States,New York,New York,53665,East,FUR-FUR-0013,Furniture,Tables,Tables Model 3,8450.09,5,0.0,-240.63,2023,7,3,Jul,6,Sunday,2,False,No Discount,-2.85
1855,US-0662,2023-07-17,2023-07-24,Standard Class,CG-00389,Customer 389,Corporate,United States,Colorado,Colorado,74447,West,FUR-TEC-0077,Technology,Machines,Machines Model 2,2336.68,1,0.0,1098.4,2023,7,3,Jul,0,Monday,7,True,No Discount,47.01
1856,US-0551,2023-07-18,2023-07-20,Same Day,CG-00103,Customer 103,Home Office,United States,Texas,Texas,20545,South,FUR-TEC-0077,Technology,Machines,Machines Model 2,4673.37,2,0.0,883.26,2023,7,3,Jul,1,Tuesday,2,True,No Discount,18.9
1857,US-0878,2023-07-19,2023-07-21,First Class,CG-00387,Customer 387,Home Office,United States,New York,New York,74122,East,FUR-OFF-0026,Office Supplies,Art,Art Model 1,40.33,1,0.0,5.05,2023,7,3,Jul,2,Wednesday,2,True,No Discount,12.52
1858,US-0284,2023-07-23,2023-07-29,Standard Class,CG-00142,Customer 142,Consumer,United States,Pennsylvania,Pennsylvania,85534,East,FUR-OFF-0055,Office Supplies,Paper,Paper Model 5,77.78,3,0.0,7.15,2023,7,3,Jul,6,Sunday,6,True,No Discount,9.19
1859,US-0062,2023-07-25,2023-07-31,Standard Class,CG-00202,Customer 202,Corporate,United States,Colorado,Colorado,55193,West,FUR-OFF-0040,Office Supplies,Envelopes,Envelopes Model 5,7.72,1,0.0,0.62,2023,7,3,Jul,1,Tuesday,6,True,No Discount,8.03
1860,US-0513,2023-07-26,2023-07-27,First Class,CG-00359,Customer 359,Home Office,United States,Washington,Washington,35646,West,FUR-OFF-0061,Office Supplies,Supplies,Supplies Model 1,19.69,2,0.1,6.31,2023,7,3,Jul,2,Wednesday,1,True,Low (0-10%),32.05
1861,US-0513,2023-07-26,2023-07-27,First Class,CG-00359,Customer 359,Home Office,United States,Washington,Washington,61115,West,FUR-OFF-0046,Office Supplies,Labels,Labels Model 1,26.46,2,0.05,2.79,2023,7,3,Jul,2,Wednesday,1,True,Low (0-10%),10.54
1862,US-0851,2023-07-27,2023-08-02,Standard Class,CG-00018,Customer 18,Consumer,United States,Wisconsin,Wisconsin,54846,Central,FUR-OFF-0025,Office Supplies,Appliances,Appliances Model 5,289.96,1,0.0,70.27,2023,7,3,Jul,3,Thursday,6,True,No Discount,24.23
1863,US-1025,2023-07-28,2023-07-31,Second Class,CG-00066,Customer 66,Home Office,United States,Indiana,Indiana,96673,Central,FUR-FUR-0001,Furniture,Bookcases,Bookcases Model 1,199.85,1,0.2,49.93,2023,7,3,Jul,4,Friday,3,True,Medium (10-30%),24.98
1864,US-1025,2023-07-28,2023-07-31,Second Class,CG-00066,Customer 66,Home Office,United States,Indiana,Indiana,52193,Central,FUR-TEC-0080,Technology,Machines,Machines Model 5,872.04,2,0.0,329.86,2023,7,3,Jul,4,Friday,3,True,No Discount,37.83
1865,US-1038,2023-07-28,2023-08-04,Standard Class,CG-00269,Customer 269,Consumer,United States,Pennsylvania,Pennsylvania,75960,East,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,8.46,1,0.0,1.83,2023,7,3,Jul,4,Friday,7,True,No Discount,21.63
1866,US-0543,2023-07-30,2023-08-04,Standard Class,CG-00368,Customer 368,Consumer,United States,Massachusetts,Massachusetts,96034,East,FUR-FUR-0005,Furniture,Bookcases,Bookcases Model 5,259.85,2,0.2,29.33,2023,7,3,Jul,6,Sunday,5,True,Medium (10-30%),11.29
1867,US-0107,2023-07-30,2023-08-04,Standard Class,CG-00071,Customer 71,Home Office,United States,California,California,99285,West,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,315.56,3,0.0,33.05,2023,7,3,Jul,6,Sunday,5,True,No Discount,10.47
1868,US-0176,2023-08-01,2023-08-07,Standard Class,CG-00180,Customer 180,Corporate,United States,New Jersey,New Jersey,56135,East,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,2.49,2,0.05,0.23,2023,8,3,Aug,1,Tuesday,6,True,Low (0-10%),9.24
1869,US-0176,2023-08-01,2023-08-07,Standard Class,CG-00180,Customer 180,Corporate,United States,New Jersey,New Jersey,32613,East,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,3.34,3,0.15,0.51,2023,8,3,Aug,1,Tuesday,6,True,Medium (10-30%),15.27
1870,US-0245,2023-08-02,2023-08-06,Second Class,CG-00022,Customer 22,Home Office,United States,Indiana,Indiana,55457,Central,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,1743.16,3,0.0,150.51,2023,8,3,Aug,2,Wednesday,4,True,No Discount,8.63
1871,US-0897,2023-08-02,2023-08-04,Same Day,CG-00339,Customer 339,Corporate,United States,Florida,Florida,66068,South,FUR-FUR-0007,Furniture,Chairs,Chairs Model 2,168.41,2,0.1,31.95,2023,8,3,Aug,2,Wednesday,2,True,Low (0-10%),18.97
1872,US-0897,2023-08-02,2023-08-04,Same Day,CG-00339,Customer 339,Corporate,United States,Florida,Florida,71428,South,FUR-TEC-0081,Technology,Phones,Phones Model 1,869.95,1,0.0,393.83,2023,8,3,Aug,2,Wednesday,2,True,No Discount,45.27
1873,US-0897,2023-08-02,2023-08-04,Same Day,CG-00339,Customer 339,Corporate,United States,Florida,Florida,70003,South,FUR-TEC-0082,Technology,Phones,Phones Model 2,1155.84,2,0.1,179.98,2023,8,3,Aug,2,Wednesday,2,True,Low (0-10%),15.57
1874,US-0487,2023-08-04,2023-08-10,Standard Class,CG-00264,Customer 264,Consumer,United States,Massachusetts,Massachusetts,76412,East,FUR-OFF-0021,Office Supplies,Appliances,Appliances Model 1,359.82,1,0.05,90.8,2023,8,3,Aug,4,Friday,6,True,Low (0-10%),25.23
1875,US-0173,2023-08-04,2023-08-06,First Class,CG-00088,Customer 88,Home Office,United States,California,California,68926,West,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,592.39,2,0.0,256.96,2023,8,3,Aug,4,Friday,2,True,No Discount,43.38
1876,US-0376,2023-08-04,2023-08-07,Second Class,CG-00138,Customer 138,Home Office,United States,Virginia,Virginia,47487,South,FUR-FUR-0006,Furniture,Chairs,Chairs Model 1,233.79,2,0.3,24.2,2023,8,3,Aug,4,Friday,3,True,Medium (10-30%),10.35
1877,US-0893,2023-08-04,2023-08-10,Standard Class,CG-00044,Customer 44,Corporate,United States,Arizona,Arizona,45867,West,FUR-OFF-0044,Office Supplies,Fasteners,Fasteners Model 4,9.18,1,0.0,1.42,2023,8,3,Aug,4,Friday,6,True,No Discount,15.47
1878,US-0893,2023-08-04,2023-08-10,Standard Class,CG-00044,Customer 44,Corporate,United States,Arizona,Arizona,26187,West,FUR-OFF-0025,Office Supplies,Appliances,Appliances Model 5,289.96,1,0.0,18.46,2023,8,3,Aug,4,Friday,6,True,No Discount,6.37
1879,US-0893,2023-08-04,2023-08-10,Standard Class,CG-00044,Customer 44,Corporate,United States,Arizona,Arizona,39127,West,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,384.23,1,0.2,14.09,2023,8,3,Aug,4,Friday,6,True,Medium (10-30%),3.67
1880,US-0879,2023-08-06,2023-08-09,First Class,CG-00196,Customer 196,Consumer,United States,Massachusetts,Massachusetts,72848,East,FUR-OFF-0048,Office Supplies,Labels,Labels Model 3,19.31,2,0.15,2.47,2023,8,3,Aug,6,Sunday,3,True,Medium (10-30%),12.79
1881,US-0053,2023-08-06,2023-08-10,Second Class,CG-00109,Customer 109,Home Office,United States,Florida,Florida,45755,South,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,8.46,1,0.0,1.44,2023,8,3,Aug,6,Sunday,4,True,No Discount,17.02
1882,US-0053,2023-08-06,2023-08-10,Second Class,CG-00109,Customer 109,Home Office,United States,Florida,Florida,26341,South,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,33.39,1,0.15,9.86,2023,8,3,Aug,6,Sunday,4,True,Medium (10-30%),29.53
1883,US-0720,2023-08-06,2023-08-13,Standard Class,CG-00360,Customer 360,Home Office,United States,Ohio,Ohio,48761,Central,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,549.92,2,0.3,21.85,2023,8,3,Aug,6,Sunday,7,True,Medium (10-30%),3.97
1884,US-0332,2023-08-08,2023-08-13,Second Class,CG-00374,Customer 374,Corporate,United States,New York,New York,59987,East,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,522.95,1,0.1,102.95,2023,8,3,Aug,1,Tuesday,5,True,Low (0-10%),19.69
1885,US-0535,2023-08-08,2023-08-13,Standard Class,CG-00170,Customer 170,Home Office,United States,New Jersey,New Jersey,49500,East,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,533.15,2,0.1,129.62,2023,8,3,Aug,1,Tuesday,5,True,Low (0-10%),24.31
1886,US-0862,2023-08-11,2023-08-18,Standard Class,CG-00254,Customer 254,Consumer,United States,North Carolina,North Carolina,43959,South,FUR-TEC-0081,Technology,Phones,Phones Model 1,2609.84,3,0.0,819.54,2023,8,3,Aug,4,Friday,7,True,No Discount,31.4
1887,US-0862,2023-08-11,2023-08-18,Standard Class,CG-00254,Customer 254,Consumer,United States,North Carolina,North Carolina,67273,South,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,350.56,3,0.3,20.86,2023,8,3,Aug,4,Friday,7,True,Medium (10-30%),5.95
1888,US-0975,2023-08-11,2023-08-16,Standard Class,CG-00269,Customer 269,Consumer,United States,Pennsylvania,Pennsylvania,84728,East,FUR-TEC-0084,Technology,Phones,Phones Model 4,110.38,1,0.0,26.94,2023,8,3,Aug,4,Friday,5,True,No Discount,24.41
1889,US-0975,2023-08-11,2023-08-16,Standard Class,CG-00269,Customer 269,Consumer,United States,Pennsylvania,Pennsylvania,23801,East,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,72.64,2,0.0,21.4,2023,8,3,Aug,4,Friday,5,True,No Discount,29.46
1890,US-0589,2023-08-13,2023-08-18,Standard Class,CG-00068,Customer 68,Corporate,United States,New York,New York,78107,East,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,2099.4,4,0.0,780.09,2023,8,3,Aug,6,Sunday,5,True,No Discount,37.16
1891,US-0590,2023-08-13,2023-08-20,Standard Class,CG-00056,Customer 56,Consumer,United States,Texas,Texas,73720,South,FUR-OFF-0031,Office Supplies,Binders,Binders Model 1,36.87,2,0.05,11.31,2023,8,3,Aug,6,Sunday,7,True,Low (0-10%),30.68
1892,US-0402,2023-08-13,2023-08-19,Standard Class,CG-00182,Customer 182,Corporate,United States,California,California,78280,West,FUR-OFF-0037,Office Supplies,Envelopes,Envelopes Model 2,20.26,4,0.15,4.83,2023,8,3,Aug,6,Sunday,6,True,Medium (10-30%),23.84
1893,US-0402,2023-08-13,2023-08-19,Standard Class,CG-00182,Customer 182,Corporate,United States,California,California,31930,West,FUR-OFF-0021,Office Supplies,Appliances,Appliances Model 1,1704.4,5,0.1,231.71,2023,8,3,Aug,6,Sunday,6,True,Low (0-10%),13.59
1894,US-0402,2023-08-13,2023-08-19,Standard Class,CG-00182,Customer 182,Corporate,United States,California,California,26389,West,FUR-OFF-0024,Office Supplies,Appliances,Appliances Model 4,238.83,1,0.0,55.99,2023,8,3,Aug,6,Sunday,6,True,No Discount,23.44
1895,US-0957,2023-08-13,2023-08-15,First Class,CG-00268,Customer 268,Consumer,United States,Pennsylvania,Pennsylvania,89190,East,FUR-FUR-0001,Furniture,Bookcases,Bookcases Model 1,249.82,1,0.0,59.89,2023,8,3,Aug,6,Sunday,2,True,No Discount,23.97
1896,US-0740,2023-08-14,2023-08-21,Standard Class,CG-00327,Customer 327,Corporate,United States,Colorado,Colorado,85609,West,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,1188.12,5,0.3,36.04,2023,8,3,Aug,0,Monday,7,True,Medium (10-30%),3.03
1897,US-0411,2023-08-15,2023-08-21,Standard Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,77713,South,FUR-TEC-0076,Technology,Machines,Machines Model 1,2214.12,1,0.0,560.5,2023,8,3,Aug,1,Tuesday,6,True,No Discount,25.31
1898,US-0167,2023-08-18,2023-08-23,Second Class,CG-00224,Customer 224,Consumer,United States,Colorado,Colorado,53463,West,FUR-OFF-0062,Office Supplies,Supplies,Supplies Model 2,14.83,2,0.1,1.81,2023,8,3,Aug,4,Friday,5,True,Low (0-10%),12.2
1899,US-0167,2023-08-18,2023-08-23,Second Class,CG-00224,Customer 224,Consumer,United States,Colorado,Colorado,23886,West,FUR-FUR-0013,Furniture,Tables,Tables Model 3,6760.08,5,0.2,502.0,2023,8,3,Aug,4,Friday,5,True,Medium (10-30%),7.43
1900,US-0167,2023-08-18,2023-08-23,Second Class,CG-00224,Customer 224,Consumer,United States,Colorado,Colorado,39098,West,FUR-OFF-0037,Office Supplies,Envelopes,Envelopes Model 2,5.66,1,0.05,1.31,2023,8,3,Aug,4,Friday,5,True,Low (0-10%),23.14
1901,US-0167,2023-08-18,2023-08-23,Second Class,CG-00224,Customer 224,Consumer,United States,Colorado,Colorado,83137,West,FUR-OFF-0062,Office Supplies,Supplies,Supplies Model 2,14.01,2,0.15,2.69,2023,8,3,Aug,4,Friday,5,True,Medium (10-30%),19.2
1902,US-0322,2023-08-18,2023-08-21,Second Class,CG-00235,Customer 235,Corporate,United States,Wisconsin,Wisconsin,60797,Central,FUR-TEC-0079,Technology,Machines,Machines Model 4,1025.6,1,0.1,105.11,2023,8,3,Aug,4,Friday,3,True,Low (0-10%),10.25
1903,US-0322,2023-08-18,2023-08-21,Second Class,CG-00235,Customer 235,Corporate,United States,Wisconsin,Wisconsin,97096,Central,FUR-OFF-0031,Office Supplies,Binders,Binders Model 1,55.3,3,0.05,12.23,2023,8,3,Aug,4,Friday,3,True,Low (0-10%),22.12
1904,US-0271,2023-08-18,2023-08-23,Standard Class,CG-00230,Customer 230,Home Office,United States,North Carolina,North Carolina,99417,South,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,2.62,2,0.0,0.26,2023,8,3,Aug,4,Friday,5,True,No Discount,9.92
